number,style,runs,font,bold,text
392,Normal,3,Tahoma,None,Instructor: Masami Nagakubo UWF Building 
393,Normal,1,Calibri,True,Korean Language Introductory I* — 8 Sessions
394,Normal,5,Tahoma,None,"Learn the fundamentals of Korean language, introductions, basic vocabulary, basic grammar and the hangul writing system in this beginners course. Classes will be interactive and fun, including learning about Korean food, daily life, KPop songs and expressions used in Korean dramas."
394,Normal,5,Tahoma,None,"Learn the fundamentals of Korean language, introductions, basic vocabulary, basic grammar and the hangul writing system in this beginners course. Classes will be interactive and fun, including learning about Korean food, daily life, KPop songs and expressions used in Korean dramas."
394,Normal,5,Tahoma,None,"Learn the fundamentals of Korean language, introductions, basic vocabulary, basic grammar and the hangul writing system in this beginners course. Classes will be interactive and fun, including learning about Korean food, daily life, KPop songs and expressions used in Korean dramas."
394,Normal,5,Tahoma,None,"Learn the fundamentals of Korean language, introductions, basic vocabulary, basic grammar and the hangul writing system in this beginners course. Classes will be interactive and fun, including learning about Korean food, daily life, KPop songs and expressions used in Korean dramas."
394,Normal,5,Tahoma,None,"Learn the fundamentals of Korean language, introductions, basic vocabulary, basic grammar and the hangul writing system in this beginners course. Classes will be interactive and fun, including learning about Korean food, daily life, KPop songs and expressions used in Korean dramas."
395,Normal,5,Calibri,True,10-Sep to 5-Nov | Tue 4:00 PM - 5:00 PM | $
395,Normal,5,Calibri,True,10-Sep to 5-Nov | Tue 4:00 PM - 5:00 PM | $
395,Normal,5,Calibri,True,10-Sep to 5-Nov | Tue 4:00 PM - 5:00 PM | $
395,Normal,5,Calibri,True,10-Sep to 5-Nov | Tue 4:00 PM - 5:00 PM | $
395,Normal,5,Calibri,True,10-Sep to 5-Nov | Tue 4:00 PM - 5:00 PM | $
396,Normal,3,Tahoma,None,Instructor: Kyonghee Paik UWF Building 
396,Normal,3,Tahoma,None,Instructor: Kyonghee Paik UWF Building 
396,Normal,3,Tahoma,None,Instructor: Kyonghee Paik UWF Building 
397,Normal,1,Verdana,None,*Continuing Education Language and Culture Courses not included on the Unlimited Classes Option.
398,Normal,1,Calibri,True,Want more information?
399,Normal,2,Tahoma,None,Contact the Continuing Education Student Support Center at or 850-473-7468.
399,Normal,2,Tahoma,None,Contact the Continuing Education Student Support Center at or 850-473-7468.
400,Normal,1,Calibri,True,Old Sacred Heart Hospital Tour
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
401,Body Text,51,,None,"In 1980, the Tower East Group purchased the property which originally opened in 1815. The Ritz family wanted to preserve the hospital for the future. The Daughters of Charity, a religious order dating back to 1633, opened Sacred Heart as the first Catholic hospital in Florida. Trainloads of Alabama sandstone, Indiana limestone, several million bricks, thousands of  barrels of concrete and marble were used in the building which was added to the National Register of Historic Places   in 1982. In the beginning, a patient paid $1 per day"
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
402,Body Text,23,,None,"for a bed in a ward but nobody was turned away who could not afford the cost. Meet Aaron Ritz and enjoy a historical talk and tour of this gem which stands on 12th Avenue. There is plenty of parking in the front, back and along 12th Avenue. We will meet just inside the front door."
403,Normal,5,Calibri,True,16-Oct | Wed 10:00 AM - 11:30 AM | $
403,Normal,5,Calibri,True,16-Oct | Wed 10:00 AM - 11:30 AM | $
403,Normal,5,Calibri,True,16-Oct | Wed 10:00 AM - 11:30 AM | $
403,Normal,5,Calibri,True,16-Oct | Wed 10:00 AM - 11:30 AM | $
403,Normal,5,Calibri,True,16-Oct | Wed 10:00 AM - 11:30 AM | $
404,Normal,1,Tahoma,None,Instructor: Michael Ritz Old Sacred Heart Hospital
405,Normal,2,Calibri,True,New! Odd Colony Brewing Company Tour*
405,Normal,2,Calibri,True,New! Odd Colony Brewing Company Tour*
